ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Scores
31,Paris,French Open,2023-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Alcaraz C.,Tsitsipas S.,1.0,5.0,6815.0,4775.0,6.0,2.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.2,4.5,1.22,4.93,1.24,5.1,1.21,4.67,6-2 6-1 7-6
31,Paris,French Open,2023-06-07,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Zverev A.,Etcheverry T.,27.0,49.0,1450.0,920.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.4,1.33,3.63,1.35,3.65,1.33,3.4,6-4 3-6 6-3 6-4
31,Paris,French Open,2023-06-07,Grand Slam,Outdoor,Clay,Quarterfinals,5.0,Ruud C.,Rune H.,4.0,6.0,4960.0,4375.0,6.0,1.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.73,2.1,1.86,2.06,1.86,2.25,1.76,2.1,6-1 6-2 3-6 6-3
31,Paris,French Open,2023-06-09,Grand Slam,Outdoor,Clay,Semifinals,5.0,Djokovic N.,Alcaraz C.,3.0,1.0,5955.0,6815.0,6.0,3.0,5.0,7.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,2.63,1.5,2.59,1.57,2.8,1.57,2.63,1.5,6-3 5-7 6-1 6-1
31,Paris,French Open,2023-06-09,Grand Slam,Outdoor,Clay,Semifinals,5.0,Ruud C.,Zverev A.,4.0,27.0,4960.0,1450.0,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.91,1.91,1.95,1.95,1.96,2.05,1.89,1.92,6-3 6-4 6-0
31,Paris,French Open,2023-06-11,Grand Slam,Outdoor,Clay,The Final,5.0,Djokovic N.,Ruud C.,3.0,4.0,5955.0,4960.0,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.2,4.8,1.22,4.92,1.24,5.15,1.21,4.7,7-6 6-3 7-5
33,Stuttgart,Stuttgart Open,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Lehecka J.,Giron M.,37.0,57.0,1038.0,820.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,2.61,1.55,2.61,1.67,2.38,1.57,4-6 6-3 6-4
33,Stuttgart,Stuttgart Open,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Musetti L.,Gojo B.,17.0,111.0,2095.0,551.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.71,2.26,1.82,2.26,1.71,2.12,7-6 6-3
33,Stuttgart,Stuttgart Open,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Sonego L.,Berrettini M.,41.0,21.0,970.0,1582.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.47,1.61,2.65,1.62,2.42,1.55,6-1 6-2
33,Stuttgart,Stuttgart Open,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Gasquet R.,Eubanks C.,55.0,75.0,840.0,730.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.81,2.09,1.91,2.1,1.8,2.0,7-6 6-4
33,Stuttgart,Stuttgart Open,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Watanuki Y.,Lopez F.,121.0,580.0,515.0,55.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.35,3.47,1.38,3.6,1.32,3.33,7-6 6-3
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Raonic M.,Kecmanovic M.,,39.0,,985.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.5,1.59,2.67,1.59,2.46,1.53,6-3 6-4
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Hijikata R.,Brouwer G.,133.0,145.0,449.0,413.0,6.0,7.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.85,2.05,1.85,2.15,1.77,2.03,6-7 6-3 6-2
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Humbert U.,Kubler J.,36.0,97.0,1061.0,627.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.63,2.41,1.63,2.77,1.54,2.44,6-4 6-2
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-12,ATP250,Outdoor,Grass,1st Round,3.0,Huesler M.A.,Cressy M.,82.0,40.0,704.0,975.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.9,1.46,3.2,1.47,2.78,1.43,6-2 7-6
33,Stuttgart,Stuttgart Open,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Karatsev A.,Moutet C.,48.0,77.0,878.0,723.0,7.0,6.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.67,2.2,1.78,2.14,1.82,2.35,1.71,2.13,7-6 6-7 7-5
33,Stuttgart,Stuttgart Open,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Fucsovics M.,Shapovalov D.,86.0,29.0,675.0,1290.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.13,1.79,2.15,1.85,2.03,1.77,3-6 6-3 6-4
33,Stuttgart,Stuttgart Open,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Wu Y.,Kyrgios N.,64.0,25.0,794.0,1375.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.42,1.36,3.75,1.38,3.34,1.32,7-5 6-3
33,Stuttgart,Stuttgart Open,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Barrere G.,Otte O.,58.0,141.0,815.0,431.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.19,1.75,2.28,1.76,2.16,1.69,6-4 6-3
33,Stuttgart,Stuttgart Open,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Paul T.,Bonzi B.,16.0,76.0,2205.0,728.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.23,1.45,3.32,1.37,3.04,6-3 6-4
33,Stuttgart,Stuttgart Open,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Struff J.L.,Zhang Zh.,24.0,56.0,1437.0,836.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.46,2.89,1.48,3.0,1.42,2.8,6-1 6-4
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Djere L.,Berankis R.,60.0,212.0,810.0,271.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.15,1.78,2.16,1.94,2.06,1.75,6-4 6-2
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Thompson J.,Mpetshi G.,103.0,233.0,593.0,248.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.68,1.26,4.71,1.21,4.25,6-4 7-6
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Bublik A.,Goffin D.,47.0,126.0,880.0,490.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.83,2.07,1.84,2.12,1.77,2.02,7-5 7-5
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Ruusuvuori E.,Nakashima B.,42.0,54.0,956.0,842.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.8,2.21,1.74,2.21,1.8,2.08,1.73,6-3 3-6 6-3
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Griekspoor T.,Ymer M.,38.0,62.0,1024.0,796.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.53,2.5,1.67,2.32,1.67,2.5,1.6,2.3,6-2 3-6 6-3
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Popyrin A.,Rinderknech A.,90.0,85.0,662.0,681.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.81,2.11,1.83,2.3,1.71,2.11,6-3 7-6
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Mcdonald M.,Ivashka I.,68.0,87.0,765.0,672.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.39,1.64,2.4,1.7,2.25,1.62,6-4 6-3
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,Mannarino A.,Fils A.,52.0,66.0,847.0,790.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.68,2.31,1.74,2.31,1.67,2.18,7-6 6-4
33,Stuttgart,Stuttgart Open,2023-06-13,ATP250,Outdoor,Grass,1st Round,3.0,O Connell C.,Altmaier D.,74.0,59.0,731.0,813.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.75,2.19,1.76,2.26,1.7,2.13,6-3 6-1
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,Sinner J.,Bublik A.,9.0,47.0,3300.0,880.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.37,3.4,1.37,3.75,1.31,3.4,6-4 6-2
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,Mcdonald M.,Coric B.,68.0,15.0,765.0,2430.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.2,1.75,2.4,1.75,2.22,1.66,6-4 6-4
33,Stuttgart,Stuttgart Open,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,O Connell C.,Sonego L.,74.0,41.0,731.0,970.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.0,1.4,2.91,1.48,3.0,1.48,2.81,1.43,7-6 6-3
33,Stuttgart,Stuttgart Open,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,Hurkacz H.,Watanuki Y.,14.0,121.0,2435.0,515.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.25,4.0,1.33,3.64,1.33,4.0,1.29,3.52,4-6 7-6 7-6
33,Stuttgart,Stuttgart Open,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,Musetti L.,Barrere G.,17.0,58.0,2095.0,815.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.88,2.03,1.9,2.12,1.8,2.01,6-3 6-3
33,Stuttgart,Stuttgart Open,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,Tiafoe F.,Lehecka J.,12.0,37.0,2835.0,1038.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.87,1.48,3.09,1.43,2.78,7-6 6-4
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,Ruusuvuori E.,Humbert U.,42.0,36.0,956.0,1061.0,6.0,2.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.73,2.35,1.67,2.35,1.74,2.2,1.67,6-2 6-7 6-4
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-14,ATP250,Outdoor,Grass,2nd Round,3.0,Hijikata R.,Huesler M.A.,133.0,82.0,449.0,704.0,2.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.73,2.17,1.78,2.21,1.78,2.11,1.72,2-6 7-5 6-3
33,Stuttgart,Stuttgart Open,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,Fucsovics M.,Wu Y.,86.0,64.0,675.0,794.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.57,2.59,1.6,2.75,1.52,2.51,6-4 4-6 6-4
33,Stuttgart,Stuttgart Open,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,Fritz T.,Karatsev A.,8.0,48.0,3515.0,878.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.19,5.42,1.24,5.42,1.2,4.53,7-6 6-3
33,Stuttgart,Stuttgart Open,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,Struff J.L.,Paul T.,24.0,16.0,1437.0,2205.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.55,1.58,2.56,1.71,2.38,1.57,7-6 7-6
33,Stuttgart,Stuttgart Open,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,Gasquet R.,Tsitsipas S.,55.0,5.0,840.0,4920.0,7.0,6.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,4.0,1.25,3.87,1.31,4.12,1.33,3.66,1.28,7-6 2-6 7-5
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,Thompson J.,Raonic M.,103.0,,593.0,,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.32,1.68,2.43,1.73,2.24,1.64,7-6 6-1
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,De Minaur A.,Djere L.,18.0,60.0,1905.0,810.0,6.0,1.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,4.0,1.24,4.62,1.26,4.65,1.23,4.1,6-1 6-7 6-3
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,Mannarino A.,Medvedev D.,52.0,3.0,847.0,6100.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,4.5,1.2,4.89,1.22,5.36,1.22,4.69,1.18,4-6 6-4 6-2
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-15,ATP250,Outdoor,Grass,2nd Round,3.0,Griekspoor T.,Popyrin A.,38.0,90.0,1024.0,662.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.81,2.12,1.83,2.2,1.75,2.05,6-3 6-2
33,Stuttgart,Stuttgart Open,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Struff J.L.,Gasquet R.,24.0,55.0,1437.0,840.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.89,1.55,2.9,1.45,2.75,6-4 7-5
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Ruusuvuori E.,Sinner J.,42.0,9.0,956.0,3300.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.24,1.27,5.21,1.28,4.03,1.24,6-3 6-4
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Griekspoor T.,De Minaur A.,38.0,18.0,1024.0,1905.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,2.25,1.72,2.3,1.73,2.23,1.65,4-6 6-3 6-4
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Thompson J.,Mannarino A.,103.0,52.0,593.0,847.0,5.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.2,1.67,2.38,1.65,2.47,1.68,2.25,1.64,5-7 7-6 6-2
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Hijikata R.,Mcdonald M.,133.0,68.0,449.0,765.0,5.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,3.0,1.4,2.98,1.45,3.05,1.46,2.88,1.41,5-7 6-3 6-1
33,Stuttgart,Stuttgart Open,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Tiafoe F.,Musetti L.,12.0,17.0,2835.0,2095.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.5,2.81,1.54,2.85,1.46,2.71,6-7 7-6 6-2
33,Stuttgart,Stuttgart Open,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Hurkacz H.,O Connell C.,14.0,74.0,2435.0,731.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.42,3.12,1.47,3.12,1.41,2.93,6-4 6-4
33,Stuttgart,Stuttgart Open,2023-06-16,ATP250,Outdoor,Grass,Quarterfinals,3.0,Fucsovics M.,Fritz T.,86.0,8.0,675.0,3515.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.0,1.25,3.83,1.31,4.0,1.31,3.69,1.28,6-4 7-5
33,Stuttgart,Stuttgart Open,2023-06-17,ATP250,Outdoor,Grass,Semifinals,3.0,Struff J.L.,Hurkacz H.,24.0,14.0,1437.0,2435.0,3.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.67,2.32,1.68,2.32,1.83,2.2,1.67,3-6 6-3 6-3
33,Stuttgart,Stuttgart Open,2023-06-17,ATP250,Outdoor,Grass,Semifinals,3.0,Tiafoe F.,Fucsovics M.,12.0,86.0,2835.0,675.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.69,2.31,1.73,2.38,1.64,2.25,6-3 7-6
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-17,ATP250,Outdoor,Grass,Semifinals,3.0,Griekspoor T.,Ruusuvuori E.,38.0,42.0,1024.0,956.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.58,1.57,2.58,1.68,2.34,1.59,6-4 7-5
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-17,ATP250,Outdoor,Grass,Semifinals,3.0,Thompson J.,Hijikata R.,103.0,133.0,593.0,449.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.41,3.18,1.46,3.18,1.41,2.9,7-6 6-3
33,Stuttgart,Stuttgart Open,2023-06-18,ATP250,Outdoor,Grass,The Final,3.0,Tiafoe F.,Struff J.L.,12.0,24.0,2835.0,1437.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.77,2.18,1.85,2.18,1.77,2.05,4-6 7-6 7-6
32,'s-Hertogenbosch,Rosmalen Grass Court Championships,2023-06-18,ATP250,Outdoor,Grass,The Final,3.0,Griekspoor T.,Thompson J.,38.0,103.0,1024.0,593.0,6.0,7.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.62,2.3,1.66,2.37,1.71,2.4,1.62,2.27,6-7 7-6 6-3
35,Queens Club,Queen's Club Championships,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Shelton B.,Wolf J.J.,35.0,47.0,1069.0,889.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.04,1.85,2.1,1.85,2.03,1.77,7-6 7-6
35,Queens Club,Queen's Club Championships,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Korda S.,Evans D.,32.0,25.0,1175.0,1331.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.8,2.0,2.0,1.89,2.0,2.0,1.87,1.91,6-4 7-5
35,Queens Club,Queen's Club Championships,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Schwartzman D.,Mcdonald M.,107.0,67.0,570.0,775.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,3.86,1.3,4.0,1.3,3.71,1.27,6-2 6-4
35,Queens Club,Queen's Club Championships,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Musetti L.,Choinski J.,16.0,167.0,2130.0,346.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.13,6.91,1.13,8.0,1.1,6.8,6-4 6-2
35,Queens Club,Queen's Club Championships,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Cerundolo F.,Paul T.,19.0,15.0,1655.0,2135.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.4,1.33,3.38,1.36,3.56,1.4,3.27,1.33,7-6 4-6 6-4
35,Queens Club,Queen's Club Championships,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Norrie C.,Kecmanovic M.,13.0,40.0,2565.0,985.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.32,3.68,1.37,3.7,1.33,3.29,6-4 7-6
35,Queens Club,Queen's Club Championships,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Peniston R.,Humbert U.,265.0,37.0,207.0,1042.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.5,1.2,4.55,1.24,4.55,1.25,4.18,1.22,6-4 6-2
34,Halle,Halle Open,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Djere L.,Otte O.,65.0,228.0,791.0,251.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.1,1.81,2.1,1.84,2.01,1.78,7-6 6-3
34,Halle,Halle Open,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Nakashima B.,Ymer M.,54.0,63.0,842.0,796.0,4.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.2,1.38,3.3,1.44,3.34,1.36,3.11,4-6 6-4 7-5
34,Halle,Halle Open,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Shapovalov D.,Harris L.,27.0,291.0,1290.0,177.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.14,1.43,3.14,1.4,2.9,7-6 6-4
34,Halle,Halle Open,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Jarry N.,Moutet C.,28.0,79.0,1276.0,723.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.6,2.47,1.68,2.47,1.64,2.25,6-3 7-5
34,Halle,Halle Open,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Medvedev D.,Giron M.,3.0,57.0,5845.0,820.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.18,5.56,1.18,6.05,1.14,5.52,6-4 6-3
34,Halle,Halle Open,2023-06-19,ATP500,Outdoor,Grass,1st Round,3.0,Tsitsipas S.,Barrere G.,5.0,58.0,4875.0,817.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.2,4.5,1.21,4.92,1.21,5.0,1.18,4.67,6-7 6-4 7-6
34,Halle,Halle Open,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Sonego L.,Karatsev A.,39.0,45.0,990.0,898.0,6.0,2.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,3.0,1.48,2.83,1.48,3.2,1.43,2.8,6-2 3-6 6-2
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Fritz T.,Zapata Miralles B.,8.0,50.0,3515.0,856.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.09,9.64,1.09,10.0,1.07,8.52,6-4 7-5
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Rune H.,Cressy M.,6.0,42.0,4375.0,975.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.53,2.68,1.57,2.8,1.49,2.6,7-6 7-6
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Mannarino A.,Broady L.,46.0,143.0,892.0,408.0,1.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.41,3.27,1.41,3.3,1.37,3.02,1-6 6-4 6-3
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Lehecka J.,Davidovich Fokina A.,36.0,33.0,1048.0,1115.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.22,1.73,2.35,1.8,2.14,1.7,7-6 6-3
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Alcaraz C.,Rinderknech A.,2.0,83.0,7175.0,681.0,4.0,6.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,1.1,7.0,1.13,6.69,1.15,7.0,1.12,6.21,4-6 7-5 7-6
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Thompson J.,Popyrin A.,76.0,94.0,732.0,635.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.54,2.61,1.62,2.63,1.54,2.44,6-4 6-4
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Tiafoe F.,Van De Zandschulp B.,10.0,41.0,3085.0,975.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.51,2.72,1.55,2.75,1.49,2.62,6-2 6-4
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Dimitrov G.,Ruusuvuori E.,26.0,44.0,1320.0,936.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.61,2.44,1.68,2.46,1.59,2.33,6-2 6-4
35,Queens Club,Queen's Club Championships,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,De Minaur A.,Murray A.,18.0,38.0,1905.0,1030.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.35,1.66,2.35,1.83,2.12,1.71,6-3 6-1
34,Halle,Halle Open,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Hurkacz H.,Eubanks C.,17.0,77.0,2060.0,730.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.33,3.62,1.33,4.45,1.28,3.62,6-4 6-7 6-3
34,Halle,Halle Open,2023-06-20,ATP500,Outdoor,Grass,1st Round,3.0,Zverev A.,Thiem D.,22.0,89.0,1450.0,666.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.15,6.2,1.16,6.25,1.13,5.69,6-3 6-4
