ATP,Location,Tournament,tourney_date,Series,Court,surface,Round,Best of,winner_name,loser_name,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Scores
17,Santiago,Chile Open,2023-03-04,ATP250,Indoor,Clay,Semifinals,3.0,Daniel Etcheverry,Sebastian Baez,76.0,35.0,684.0,1045.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.61,1.56,2.68,1.56,2.54,1.51,7-5 6-3
17,Santiago,Chile Open,2023-03-04,ATP250,Indoor,Clay,Semifinals,3.0,Nicolas Jarry,Jaume Munar,87.0,66.0,616.0,777.0,1.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,1.47,2.91,1.53,2.92,1.46,2.7,1-6 7-6 6-1
16,Dubai ,Dubai Tennis Championships,2023-03-04,ATP500,Outdoor,Hard,The Final,3.0,Daniil Medvedev,Andrey Rublev,7.0,6.0,3320.0,3405.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.46,1.25,4.51,1.23,4.18,6-2 6-2
15,Acapulco,Abierto Mexicano,2023-03-04,ATP500,Outdoor,Hard,Semifinals,3.0,Alex De Minaur,Holger Rune,22.0,10.0,1710.0,3161.0,3.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,2.75,1.44,2.69,1.53,2.75,1.54,2.61,1.48,3-6 7-5 6-2
15,Acapulco,Abierto Mexicano,2023-03-04,ATP500,Outdoor,Hard,Semifinals,3.0,Tommy Paul,Taylor Fritz,23.0,5.0,1700.0,3660.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.6,1.58,2.72,1.58,2.49,1.53,6-3 6-7 7-6
15,Acapulco,Abierto Mexicano,2023-03-05,ATP500,Outdoor,Hard,The Final,3.0,Alex De Minaur,Tommy Paul,22.0,23.0,1710.0,1700.0,3.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,1.67,2.2,1.67,2.35,1.72,2.35,1.65,2.24,3-6 6-4 6-1
17,Santiago,Chile Open,2023-03-05,ATP250,Indoor,Clay,The Final,3.0,Nicolas Jarry,Daniel Etcheverry,87.0,76.0,616.0,684.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.91,1.91,1.97,1.93,2.1,2.06,1.93,1.87,6-7 7-6 6-2
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Jiri Lehecka,Arthur Rinderknech,47.0,72.0,932.0,737.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,3.87,1.29,4.0,1.26,3.8,7-6 7-5
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Yuchen Wu,Jaume Munar,67.0,58.0,793.0,847.0,6.0,7.0,6.0,0.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.2,1.4,3.11,1.41,3.21,1.38,3.06,6-7 6-0 7-6
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Cristian Garin,Daniel Elahi Galan,97.0,89.0,566.0,639.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.46,2.89,1.46,3.0,1.43,2.84,6-4 6-2
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Taro Daniel,Roberto Carballes Baena,103.0,79.0,548.0,665.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.46,2.91,1.46,3.2,1.41,2.91,6-1 7-5
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Pedro Cachin,Nikoloz Basilashvili,66.0,118.0,797.0,481.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.19,1.75,2.2,1.78,2.13,1.72,7-5 6-3
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Emil Ruusuvuori,Constant Lestienne,59.0,62.0,846.0,821.0,6.0,4.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.44,2.75,1.49,2.81,1.49,2.9,1.44,2.77,6-4 4-1
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Jason Kubler,Lorenzo Sonego,75.0,60.0,710.0,835.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.74,1.51,2.75,1.51,2.63,1.49,6-4 7-6
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Oscar Otte,Laslo Djere,82.0,54.0,656.0,860.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.51,1.58,2.52,1.58,2.44,1.55,6-3 7-5
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Ilya Ivashka,Roman Safiullin,85.0,113.0,651.0,513.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.04,1.85,2.1,1.9,1.98,1.84,6-4 6-2
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Marcos Giron,Aleksandar Kovacevic,73.0,107.0,731.0,527.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.74,2.21,1.74,2.46,1.68,2.19,6-3 7-5
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Ugo Humbert,Bernabe Zapata Miralles,77.0,42.0,678.0,959.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.85,1.53,2.87,1.46,2.72,6-2 7-6
18,Indian Wells,BNP Paribas Open,2023-03-08,Masters 1000,Outdoor,Hard,1st Round,3.0,Bryce Nakashima,John Isner,48.0,39.0,927.0,995.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.91,1.91,2.03,1.86,2.03,1.98,1.95,1.86,7-6 6-3
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Guido Pella,Thiago Monteiro,739.0,78.0,30.0,676.0,3.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,2.63,1.5,2.62,1.54,2.65,1.54,2.58,1.5,3-6 7-5 6-2
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Pedro Martinez,Marc Andrea Huesler,120.0,51.0,476.0,890.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.44,2.61,1.55,2.9,1.55,2.73,1.46,7-6 3-6 6-4
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Andy Murray,Daniel Etcheverry,55.0,61.0,855.0,822.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.29,3.75,1.32,3.69,1.32,4.11,1.28,3.68,6-7 6-1 6-4
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Alex Molcan,Ramos-Vinolas A.,63.0,50.0,820.0,890.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.26,1.7,2.33,1.72,2.22,1.67,6-3 6-2
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Marton Fucsovics,J J Wolf,84.0,44.0,652.0,951.0,1.0,6.0,6.0,0.0,6.0,3.0,,,,,2.0,1.0,Completed,2.3,1.62,2.38,1.64,2.4,1.65,2.31,1.61,1-6 6-0 6-3
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Ben Shelton,Fabio Fognini,41.0,88.0,964.0,643.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.1,1.29,4.14,1.25,3.92,6-4 6-1
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Stan Wawrinka,Aleksandar Vukic,100.0,186.0,557.0,316.0,6.0,4.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,1.46,2.89,1.5,3.04,1.44,2.78,6-4 1-6 6-1
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Thanasi Kokkinakis,Brandon Holt,94.0,193.0,577.0,309.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.39,1.25,4.5,1.23,4.22,6-4 6-1
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Jan Lennard Struff,Quentin Halys,134.0,81.0,446.0,661.0,1.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.67,2.2,1.8,2.11,1.8,2.33,1.69,2.18,1-6 6-3 6-3
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Jack Draper,Leandro Riedi,56.0,135.0,854.0,445.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.6,2.48,1.6,2.8,1.48,2.64,6-1 6-1
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Mackenzie Mcdonald,Filip Krajinovic,53.0,74.0,865.0,730.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.42,3.08,1.48,3.08,1.42,2.88,6-3 6-0
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Tung Lin Wu,Alexander Bublik,175.0,46.0,333.0,935.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.04,1.28,4.08,1.33,3.65,1.28,6-4 6-4
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Alejandro Tabilo,Maximilian Marterer,187.0,156.0,314.0,382.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.91,1.98,1.91,2.1,1.84,1.98,6-4 6-3
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,John Thompson,Gael Monfils,87.0,210.0,647.0,270.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.68,2.32,1.68,2.45,1.61,2.31,6-3 6-1
18,Indian Wells,BNP Paribas Open,2023-03-09,Masters 1000,Outdoor,Hard,1st Round,3.0,Diego Schwartzman,Federico Coria,38.0,64.0,1010.0,810.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.61,2.46,1.61,2.66,1.53,2.51,6-1 6-2
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ugo Humbert,Denis Shapovalov,77.0,30.0,678.0,1380.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.49,1.59,2.75,1.59,2.48,1.54,7-5 6-4
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Alexander Zverev,Pedro Cachin,14.0,66.0,2500.0,797.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,10.54,1.09,10.86,1.07,8.93,6-3 6-1
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Alejandro Davidovich Fokina,Yuchen Wu,28.0,67.0,1390.0,793.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.82,2.09,1.88,2.1,1.8,2.02,6-4 6-1
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Alejandro Tabilo,Maxime Cressy,187.0,37.0,314.0,1016.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.71,1.52,2.71,1.53,2.59,1.5,7-6 7-6
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Jason Kubler,Grigor Dimitrov,75.0,25.0,710.0,1620.0,2.0,6.0,7.0,6.0,3.0,0.0,,,,,1.0,1.0,Retired,3.4,1.33,3.33,1.37,3.45,1.38,3.24,1.34,2-6 7-6 3-0
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,John Thompson,Stefanos Tsitsipas,87.0,3.0,647.0,5805.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,5.5,1.14,5.25,1.19,6.0,1.19,5.29,1.16,7-6 4-6 7-6
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Emil Ruusuvuori,Roberto Bautista Agut,59.0,27.0,846.0,1465.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.4,1.63,2.43,1.66,2.33,1.6,7-6 6-2
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ilya Ivashka,Botic Van De Zandschulp,85.0,33.0,651.0,1205.0,7.0,5.0,3.0,2.0,,,,,,,1.0,0.0,Retired,2.5,1.53,2.48,1.6,2.56,1.6,2.46,1.55,7-5 3-2
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Cristian Garin,Yoshihito Nishioka,97.0,34.0,566.0,1142.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.58,1.56,2.58,1.63,2.39,1.58,6-4 6-0
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Cameron Norrie,Tung Lin Wu,12.0,175.0,2815.0,333.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,8.46,1.12,8.46,1.1,7.17,6-2 6-4
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,1st Round,3.0,Alexei Popyrin,Hao Zhang,101.0,93.0,556.0,580.0,6.0,4.0,5.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.5,1.52,2.69,1.59,2.75,1.52,2.55,6-4 5-7 6-1
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,1st Round,3.0,Jack Sock,Gregoire Barrere,154.0,65.0,385.0,799.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.44,1.62,2.62,1.67,2.36,1.59,6-4 6-2
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,1st Round,3.0,Adrian Mannarino,Dominic Thiem,68.0,102.0,791.0,550.0,4.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.82,2.09,1.86,2.09,1.81,2.0,4-6 6-4 7-6
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,1st Round,3.0,Richard Gasquet,Borna Gojo,43.0,121.0,955.0,475.0,6.0,4.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,2.3,1.62,2.42,1.63,2.42,1.68,2.32,1.61,6-4 6-7 6-2
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,1st Round,3.0,Rinky Hijikata,Mikael Ymer,130.0,57.0,451.0,851.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.82,1.3,3.85,1.3,3.67,1.28,6-4 7-5
18,Indian Wells,BNP Paribas Open,2023-03-10,Masters 1000,Outdoor,Hard,2nd Round,3.0,Casper Ruud,Diego Schwartzman,4.0,38.0,5560.0,1010.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,3.96,1.33,4.33,1.28,3.72,6-2 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Tommy Paul,Jan Lennard Struff,19.0,134.0,2000.0,446.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.29,3.98,1.32,3.98,1.3,3.55,6-3 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Adrian Mannarino,Lorenzo Musetti,68.0,21.0,791.0,1855.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.96,1.93,1.96,1.95,1.92,1.89,6-4 6-4
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Taylor Fritz,Ben Shelton,5.0,41.0,3795.0,964.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,4.0,1.25,4.37,1.27,4.4,1.23,4.13,4-6 6-4 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Tallon Griekspoor,Guido Pella,36.0,739.0,1034.0,30.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.23,4.66,1.24,4.66,1.21,4.41,7-6 7-6
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Francisco Cerundolo,Jack Sock,32.0,154.0,1275.0,385.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.91,1.91,2.04,1.85,2.04,2.0,1.93,1.88,4-6 6-3 6-4
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Andy Murray,Radu Albot,55.0,109.0,855.0,522.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.25,4.35,1.31,4.35,1.27,3.8,6-4 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Marton Fucsovics,Alex De Minaur,84.0,18.0,652.0,2165.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.71,1.32,4.0,1.32,3.62,1.29,6-4 6-2
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Alex Molcan,Borna Coric,63.0,20.0,820.0,1905.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.62,1.33,3.62,1.35,3.48,1.31,6-3 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Frances Tiafoe,Marcos Giron,16.0,73.0,2395.0,731.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.12,1.42,3.2,1.39,3.0,6-2 6-2
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Felix Auger Aliassime,Pedro Martinez,10.0,120.0,3245.0,476.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.1,8.69,1.11,9.33,1.08,8.07,7-6 6-4
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Jannik Sinner,Richard Gasquet,13.0,43.0,2655.0,955.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.09,9.41,1.12,11.0,1.08,7.93,6-3 7-6
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Jack Draper,Daniel Evans,56.0,29.0,854.0,1380.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.12,1.43,3.25,1.39,3.02,6-4 6-2
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Andrey Rublev,Jiri Lehecka,7.0,47.0,3660.0,932.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.81,1.5,2.88,1.46,2.73,6-4 6-2
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Daniil Medvedev,Bryce Nakashima,6.0,48.0,3775.0,927.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.1,8.72,1.1,8.72,1.09,7.5,6-4 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Karen Khachanov,Oscar Otte,15.0,82.0,2470.0,656.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.3,3.85,1.3,4.0,1.28,3.68,6-3 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Taro Daniel,Matteo Berrettini,103.0,23.0,548.0,1780.0,7.0,6.0,0.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.3,3.36,1.37,3.5,1.37,3.29,1.33,7-6 0-6 6-3
18,Indian Wells,BNP Paribas Open,2023-03-11,Masters 1000,Outdoor,Hard,2nd Round,3.0,Stan Wawrinka,Miomir Kecmanovic,100.0,31.0,557.0,1290.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.12,1.79,2.22,1.83,2.07,1.76,7-6 6-4
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,3rd Round,3.0,Andrey Rublev,Ugo Humbert,7.0,77.0,3660.0,678.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.25,4.48,1.25,4.48,1.23,4.21,7-5 6-3
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,3rd Round,3.0,Frances Tiafoe,Jason Kubler,16.0,75.0,2395.0,710.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.29,4.02,1.29,4.54,1.23,4.2,6-3 6-2
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,3rd Round,3.0,Alejandro Davidovich Fokina,Karen Khachanov,28.0,15.0,1390.0,2470.0,6.0,3.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,2.29,1.7,2.33,1.7,2.28,1.64,6-3 1-6 6-4
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,3rd Round,3.0,Alexander Zverev,Emil Ruusuvuori,14.0,59.0,2500.0,846.0,7.0,5.0,1.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.3,3.5,1.38,3.33,1.39,3.5,1.35,3.2,7-5 1-6 7-5
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,3rd Round,3.0,Cameron Norrie,Taro Daniel,12.0,103.0,2815.0,548.0,6.0,7.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.22,4.33,1.2,5.24,1.24,5.24,1.21,4.42,6-7 7-5 6-2
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,2nd Round,3.0,Holger Rune,Mackenzie Mcdonald,8.0,53.0,3321.0,865.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.36,3.39,1.41,3.5,1.35,3.23,7-5 6-3
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,2nd Round,3.0,Carlos Alcaraz,Thanasi Kokkinakis,2.0,94.0,6780.0,577.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.25,1.39,3.6,1.34,3.28,6-3 6-3
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,2nd Round,3.0,Sebastian Baez,Rinky Hijikata,35.0,130.0,1135.0,451.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.95,1.93,2.1,1.93,1.97,1.85,6-3 6-1
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,2nd Round,3.0,Hubert Hurkacz,Alexei Popyrin,11.0,101.0,3110.0,556.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.22,4.82,1.23,4.96,1.21,4.47,6-3 6-3
18,Indian Wells,BNP Paribas Open,2023-03-12,Masters 1000,Outdoor,Hard,3rd Round,3.0,Cristian Garin,Casper Ruud,97.0,4.0,566.0,5560.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.04,1.29,4.5,1.29,4.05,1.24,6-4 7-6
18,Indian Wells,BNP Paribas Open,2023-03-13,Masters 1000,Outdoor,Hard,3rd Round,3.0,Marton Fucsovics,Alex Molcan,84.0,63.0,652.0,820.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.63,2.43,1.67,2.43,1.63,2.29,6-4 6-2
18,Indian Wells,BNP Paribas Open,2023-03-13,Masters 1000,Outdoor,Hard,3rd Round,3.0,Jannik Sinner,Adrian Mannarino,13.0,68.0,2655.0,791.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.12,7.65,1.12,7.65,1.11,6.89,7-6 6-4
18,Indian Wells,BNP Paribas Open,2023-03-13,Masters 1000,Outdoor,Hard,3rd Round,3.0,Stan Wawrinka,Holger Rune,100.0,8.0,557.0,3321.0,6.0,2.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,4.33,1.22,4.26,1.27,4.33,1.3,4.02,1.25,6-2 6-7 7-5
18,Indian Wells,BNP Paribas Open,2023-03-13,Masters 1000,Outdoor,Hard,3rd Round,3.0,Taylor Fritz,Sebastian Baez,5.0,35.0,3795.0,1135.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.13,7.23,1.13,7.23,1.12,6.4,6-1 6-2
18,Indian Wells,BNP Paribas Open,2023-03-13,Masters 1000,Outdoor,Hard,3rd Round,3.0,Tommy Paul,Hubert Hurkacz,19.0,11.0,2000.0,3110.0,4.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.73,2.11,1.82,2.17,1.82,2.09,1.75,4-6 6-2 6-4
18,Indian Wells,BNP Paribas Open,2023-03-13,Masters 1000,Outdoor,Hard,3rd Round,3.0,Alejandro Tabilo,John Thompson,187.0,87.0,314.0,647.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.12,1.81,2.22,1.81,2.13,1.72,6-3 7-6
18,Indian Wells,BNP Paribas Open,2023-03-13,Masters 1000,Outdoor,Hard,3rd Round,3.0,Daniil Medvedev,Ilya Ivashka,6.0,85.0,3775.0,651.0,6.0,2.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.03,15.0,1.04,17.03,1.04,17.03,1.03,13.4,6-2 3-6 6-1
